Surface,Chambres,AnneeConstruction,DistanceCentreVille,QualiteQuartier,Prix
292.82,2,1996,2324.04,3,323768.0
117.86,2,1996,1327.6,9,255116.0
237.4,2,1991,2116.28,5,307090.0
198.76,2,2003,2225.08,9,306686.0
177.53,3,2020,2637.18,3,329085.0
226.54,2,2003,3201.31,5,362468.0
240.77,4,1994,3069.4,6,357477.0
100.87,3,2000,675.46,9,220171.0
133.39,2,1994,3878.1,8,382198.0
242.61,3,2018,4771.33,2,442699.0
233.28,4,2000,2069.07,2,303790.0
293.21,2,1994,1308.86,5,336256.6726666667
252.21,4,2021,2930.01,5,350317.0
290.15,2,2004,3672.11,5,389808.0
240.51,4,2008,3555.07,4,336256.6726666667
159.61,2,2011,3254.49,8,359582.0
121.07,3,2006,1158.05,5,252525.0
256.36,2,2001,4265.71,1,415863.0
228.83,3,2014,2415.3,5,325442.0
109.64,2,2006,1496.61,1,266941.0
172.01,2,1999,888.2,4,242860.0
291.36,4,2017,2375.24,1,336256.6726666667
200.08,4,2007,3280.88,6,362702.0
186.55,4,2007,3494.2,6,378145.0
191.54,2,2021,4832.32,1,435821.0
141.78,2,2003,1189.17,8,258303.0
173.74,2,2005,4935.98,4,448267.0
173.96,3,2007,3446.04,2,370819.0
110.47,3,2005,2544.03,1,313639.0
253.51,2,2006,4496.87,3,427590.0
183.3,4,1996,3625.16,7,380703.0
264.44,4,2001,2069.23,8,304104.0
270.07,4,1999,4478.39,5,336256.6726666667
142.4,2,1994,3499.77,7,368428.0
231.47,4,2010,3644.77,2,336256.6726666667
194.46,2,1992,4533.75,4,420901.0
276.03,3,2008,2517.87,6,336018.0
143.15,4,1995,3456.07,5,368447.0
235.56,3,2003,3851.1,6,393966.0
221.55,4,1993,2542.73,2,327380.0
159.06,2,2007,875.53,7,238108.0
127.32,2,2018,3971.48,8,385920.0
230.33,2,2005,715.17,9,241194.0
247.72,2,2009,3730.61,6,390332.0
163.13,4,2013,4598.94,7,428742.0
228.97,3,2008,2061.36,1,302968.0
179.03,2,1993,959.28,9,336256.6726666667
242.64,4,2022,1547.89,6,281752.0
139.84,3,1991,3030.27,4,347318.0
278.04,2,2002,4741.97,9,448221.0
157.48,3,2019,2805.27,1,334485.0
173.56,2,2019,1007.32,2,245994.0
111.62,3,2013,3325.02,3,356515.0
122.3,3,2022,3797.8,1,380323.0
203.17,2,1999,2269.78,2,319964.0
153.52,4,2007,3746.81,2,376873.0
267.1,3,2008,1961.7,7,311138.0
102.94,2,1996,4050.91,6,394056.0
175.82,3,2008,2034.82,9,298372.0
167.47,3,2013,1652.48,5,336256.6726666667
103.87,4,2004,4456.32,9,336256.6726666667
124.87,3,2012,2968.13,9,339169.0
182.73,3,1993,1783.2,2,289852.0
198.57,2,1993,4707.89,9,336256.6726666667
180.86,2,1994,3608.83,3,381832.0
206.19,4,2012,1493.15,3,273353.0
219.03,3,2000,3265.89,9,364166.0
101.98,3,2000,4416.61,7,410351.0
192.82,3,2002,3632.69,8,378632.0
292.7,4,2003,1601.42,7,284177.0
203.81,3,1997,3419.82,9,372107.0
235.51,2,2014,3286.22,8,336256.6726666667
162.37,4,2007,4193.8,4,405022.0
254.8,2,2007,1301.6,2,270091.0
254.58,2,1999,3648.36,5,384494.0
204.26,4,1996,623.17,2,229908.0
295.2,2,2003,3632.79,4,391304.0
125.11,3,2004,4821.97,2,435899.0
103.39,4,2005,1284.75,5,258957.0
254.03,2,1991,1900.85,6,294707.0
261.43,3,2019,3122.92,1,357882.0
124.04,3,2019,3795.78,8,378942.0
153.12,2,2007,2049.67,2,294890.0
103.51,3,2020,3489.17,5,364104.0
158.66,4,2002,4546.75,8,423788.0
254.63,2,2009,3769.51,5,395686.0
203.59,3,2012,3699.6,3,383037.0
169.62,3,2022,2218.87,6,309396.0
174.35,2,2009,4601.43,1,430197.0
100.27,2,1992,1747.95,1,274976.0
159.96,2,1997,1423.76,8,265211.0
229.29,2,2021,2139.01,7,309165.0
294.84,4,2018,3425.7,3,374044.0
269.41,2,1996,4377.55,8,425088.0
104.72,4,1991,1094.35,8,336256.6726666667
279.71,4,2010,4162.11,1,416479.0
256.64,2,1995,4157.71,7,410030.0
256.08,4,2017,3141.14,2,336256.6726666667
191.6,2,2021,3922.92,2,391584.0
179.6,2,1998,1318.46,2,263920.0
160.58,3,2000,1263.14,5,259748.0
113.14,2,2012,4382.6,7,408967.0
145.65,3,2000,2741.67,4,336070.0
149.32,4,1991,1606.72,4,274098.0
196.82,3,1992,3599.29,9,378051.0
249.49,4,2000,4513.44,9,429134.0
194.76,2,2004,3345.45,7,363460.0
111.57,4,2000,2063.05,4,290792.0
291.56,4,2020,2674.57,8,336256.6726666667
288.54,2,2017,3885.21,3,403151.0
257.04,4,2017,803.76,3,238978.0
298.27,2,2021,1477.24,7,277588.0
208.9,3,2014,2581.62,9,327354.0
292.55,2,2009,3219.08,4,362651.0
115.12,2,2017,2026.25,4,288493.0
173.14,4,2014,1842.76,1,336256.6726666667
145.08,3,2000,686.23,1,226389.0
139.17,2,2008,646.71,3,222983.0
128.16,3,2017,1754.13,7,280976.0
224.48,3,1990,2887.28,9,345247.0
256.26,4,1994,3003.67,4,357081.0
215.66,2,1999,2723.12,2,330477.0
129.39,4,1991,2344.46,6,306409.0
262.22,2,2007,1635.31,6,284344.0
227.19,3,2002,2303.12,9,317592.0
177.63,2,1994,1124.42,4,261033.0
234.83,2,2009,1018.67,8,254777.0
151.98,3,1991,1849.74,3,336256.6726666667
169.04,3,2000,4979.07,2,440912.0
283.5,2,2019,1969.24,9,301362.0
158.1,4,2021,4714.05,6,434161.0
194.0,2,2021,2265.18,8,309765.0
278.03,3,2017,2475.54,9,329152.0
241.54,4,1999,4086.78,1,411439.0
112.44,3,2011,921.37,1,231819.0
129.46,3,2006,1320.41,5,259258.0
101.57,4,2011,4882.28,9,431814.0
226.18,3,2008,2776.63,7,345052.0
189.53,3,2006,699.39,7,230086.0
126.85,3,2013,713.21,2,229989.0
291.59,3,2021,4582.58,3,431223.0
205.93,3,2017,4430.14,4,425866.0
148.38,3,2003,2562.8,2,324758.0
200.12,3,1995,1234.5,9,258602.0
235.92,3,1998,4236.28,5,414681.0
115.25,3,2010,1960.7,7,292314.0
154.94,2,2001,2385.76,9,314371.0
261.39,2,2019,3571.14,5,382116.0
191.93,3,2020,2090.29,6,302879.0
209.32,2,1993,3329.01,4,365729.0
186.56,4,2020,4483.77,8,422728.0
108.78,2,2016,4088.18,1,396383.0
133.15,3,2014,2217.25,1,300677.0
189.11,3,1994,1795.71,5,285156.0
141.84,2,1995,1784.8,9,281275.0
110.0,3,1994,2068.66,2,294891.0
268.73,4,2016,2720.83,3,336813.0
296.24,4,1997,2374.69,8,326518.0
258.63,3,1998,1098.52,5,261000.0
270.76,4,2004,1235.55,3,266981.0
148.4,4,1996,2043.18,6,296261.0
292.13,2,2021,3029.29,6,358179.0
139.39,4,1997,3166.99,5,351591.0
290.29,2,2004,2687.93,5,339799.0
298.96,3,2008,3824.49,6,398537.0
242.34,2,1995,3817.62,2,391457.0
296.23,3,2008,2424.32,6,336256.6726666667
213.91,3,2017,1059.98,2,252363.0
151.91,3,2006,2885.79,3,335093.0
187.4,3,2008,2216.61,2,303885.0
218.71,3,2020,1120.65,1,257089.0
114.62,2,2000,4918.18,1,438276.0
224.47,3,2004,2163.9,9,313955.0
296.24,4,1999,3316.09,4,376299.0
138.02,4,2012,2705.58,5,336256.6726666667
258.52,3,1992,1142.73,7,261406.0
281.58,4,1992,749.95,2,243357.0
288.74,2,2007,3315.96,9,336256.6726666667
292.03,2,2014,1611.6,4,285106.0
204.29,3,2009,1596.44,1,279475.0
295.46,3,2018,4806.39,8,445811.0
251.46,3,2011,2577.98,4,332184.0
132.33,4,2004,632.42,7,216927.0
195.38,4,1999,2029.29,3,300940.0
243.67,2,2010,3130.21,9,356377.0
149.47,4,2018,1978.55,5,336256.6726666667
228.12,2,2021,620.83,5,235020.0
233.32,4,1999,2499.4,3,329348.0
132.54,2,2002,976.58,9,241224.0
213.02,3,2012,3286.22,3,362246.0
254.33,4,2012,3288.14,2,370412.0
199.78,2,2020,669.92,9,230609.0
102.42,4,1993,1808.0,9,279695.0
101.81,3,1992,2361.59,4,311452.0
171.41,2,2010,2976.19,4,346152.0
285.24,4,1991,1832.29,6,297468.0
145.74,4,1993,1794.86,9,282582.0
226.87,3,1990,4923.57,8,447013.0
144.42,3,2004,688.38,3,336256.6726666667
164.33,2,2022,4950.7,6,440318.0
269.61,4,1995,714.88,7,244164.0
245.77,4,1996,1797.54,6,291142.0
119.08,3,2008,2721.61,3,326939.0
185.74,3,1990,1144.84,9,336256.6726666667
105.83,2,2008,1106.81,4,245151.0
196.18,4,2015,1653.41,2,284050.0
232.49,4,2001,4880.78,9,445692.0
123.7,2,2011,2210.53,3,336256.6726666667
157.78,2,2002,3046.98,6,347765.0
179.57,3,2017,3669.31,5,381964.0
283.91,3,2003,3840.0,2,399735.0
298.65,2,2011,3596.18,1,390523.0
108.98,2,2019,2016.18,9,294995.0
252.2,4,2009,1002.78,3,251347.0
174.34,2,2016,1767.72,7,289619.0
178.49,2,1990,1446.33,9,263519.0
250.85,4,2004,1113.25,9,257335.0
283.69,2,2021,610.24,6,236961.0
290.19,3,1997,4710.77,8,438722.0
215.42,3,2022,4644.65,9,434075.0
171.42,4,2007,726.88,3,234801.0
257.51,2,2018,1278.88,6,266192.0
150.2,3,2021,1127.75,5,252671.0
212.81,3,2022,1765.5,7,291453.0
171.72,3,1994,1418.31,7,260959.0
231.33,3,2007,4756.34,9,440174.0
148.08,2,1999,878.77,1,238586.0
138.32,2,2022,1452.52,6,263693.0
283.65,2,2012,863.25,5,336256.6726666667
120.36,2,1994,4911.73,4,336256.6726666667
201.19,3,2013,4632.86,1,430044.0
144.17,4,2006,3724.84,4,377785.0
107.79,4,2020,2416.88,7,313742.0
107.2,3,1996,1355.8,4,259041.0
135.04,3,2006,1496.7,1,268691.0
273.35,4,2017,2493.68,1,334170.0
156.5,4,2011,3957.0,1,394741.0
290.09,3,2004,1691.28,5,292217.0
216.32,3,2004,1898.56,7,291518.0
187.32,2,2014,3199.75,9,361519.0
216.02,2,2010,1569.78,8,282721.0
203.34,4,1991,3128.98,2,353882.0
251.76,3,2016,2242.09,9,313710.0
156.5,4,2021,654.66,4,230502.0
170.61,2,2010,2312.16,5,306342.0
278.82,2,1993,4637.86,5,438342.0
289.29,4,2008,1819.0,4,302376.0
278.51,2,1991,1952.75,6,336256.6726666667
183.89,3,2015,796.73,1,238048.0
256.07,4,2003,3267.71,2,336256.6726666667
195.27,3,2004,4321.59,4,417429.0
199.51,3,2009,2088.15,4,303527.0
140.94,2,2008,1581.11,8,271622.0
218.23,3,1998,4804.75,9,435976.0
137.23,4,1996,3852.83,4,385695.0
166.31,3,2019,3052.24,6,348715.0
271.01,3,2002,1874.89,4,292597.0
141.42,3,2016,1493.59,4,265512.0
114.23,3,2002,3720.85,9,375345.0
113.8,3,2004,2848.05,4,331497.0
288.16,2,1998,2842.7,6,348395.0
201.38,4,2012,831.69,9,240689.0
181.88,2,1992,2804.88,3,336445.0
262.18,4,2008,4202.35,7,421542.0
267.17,4,2017,4760.6,7,442161.0
166.44,4,2012,980.07,1,242285.0
238.72,4,1996,3340.24,2,373518.0
254.22,4,2001,3057.56,5,360820.0
230.93,3,2003,4506.41,8,423663.0
130.32,2,2004,3880.6,6,390049.0
275.18,2,1992,4843.68,7,441630.0
207.82,3,2004,4820.15,3,448917.0
156.49,4,2013,1515.58,6,276412.0
185.05,2,1997,3764.08,9,386974.0
107.51,3,1994,2887.35,3,336814.0
125.57,3,1993,1465.71,6,336256.6726666667
253.11,2,2003,1376.91,7,270308.0
100.0,2,2005,864.88,5,336256.6726666667
183.31,4,2009,4079.95,8,405704.0
204.5,4,2013,1960.27,8,336256.6726666667
110.93,2,1995,4356.36,6,407996.0
294.62,4,2020,3237.42,7,366217.0
145.23,3,1995,3531.35,3,369730.0
160.84,4,2004,1812.53,7,285189.0
160.79,4,2018,2557.82,7,327570.0
146.08,3,1992,2355.43,4,315886.0
100.29,4,2000,1560.6,4,264445.0
245.87,3,1992,4246.3,3,416866.0
293.37,4,2017,3299.38,7,375421.0
144.86,2,1999,668.44,5,221616.0
232.61,4,2022,4189.63,3,336256.6726666667
248.38,2,2005,977.17,6,247468.0
269.69,2,1999,2316.63,6,336256.6726666667
184.53,2,2022,3070.66,6,348808.0
160.59,2,1992,534.43,2,216431.0
165.06,2,1994,3438.09,7,370371.0
242.52,3,2001,3468.66,7,373108.0
263.36,3,2002,3436.37,4,374897.0
136.32,3,2013,1235.61,6,255134.0
174.19,2,2021,1650.8,4,336256.6726666667
280.39,4,2005,1613.19,4,283769.0
261.34,3,2021,4820.3,6,447423.0
296.97,4,2010,803.88,9,247458.0
250.85,4,2001,2429.43,7,321794.0
178.64,2,2010,4420.64,2,420861.0
218.13,2,2010,3962.6,6,336256.6726666667
232.2,2,1995,4200.99,5,411799.0
115.69,3,1998,4875.32,6,432856.0
208.9,2,1990,2242.68,8,308918.0
241.86,3,2001,1893.45,8,299584.0
133.46,3,2003,637.97,3,224505.0
256.13,3,1995,1175.09,9,259154.0
216.75,3,1990,3029.07,6,346066.0
290.44,2,2011,1209.47,7,268737.0
108.48,3,2000,3813.37,9,377371.0
153.07,2,1992,667.55,7,226166.0
220.31,2,1995,1667.7,9,288539.0
159.31,3,1995,3629.54,1,373456.0
242.88,2,2009,1649.76,1,288108.0
251.8,4,2010,3779.42,3,389499.0
120.5,2,1991,4981.39,9,442819.0
202.77,2,2015,4086.88,1,405159.0
201.78,3,2020,2038.26,1,302673.0
173.86,3,2015,4552.66,5,422589.0
286.58,2,2021,730.31,8,245648.0
265.5,3,1999,3762.53,2,393490.0
239.44,4,2012,604.95,4,336256.6726666667
242.87,4,1995,1285.5,6,264765.0
192.34,3,2012,4944.14,1,449191.0
284.2,2,2017,2123.98,4,310145.0
238.92,4,2019,4192.25,4,411739.0
245.8,4,2003,2192.39,9,310776.0
272.34,2,2021,4280.13,9,336256.6726666667
154.81,3,2011,4844.48,6,436710.0
261.41,4,2020,2459.91,8,332428.0
139.05,2,1996,3017.07,4,344968.0
169.07,2,2010,3328.88,8,366353.0
167.12,4,2005,4706.76,3,431153.0
295.71,3,2009,1655.35,2,293975.0
271.31,4,2008,3250.62,6,368630.0
240.23,2,2021,1961.24,5,298595.0
245.41,4,2004,1476.2,8,280005.0
212.41,3,1994,882.14,1,247771.0
289.42,2,2000,3293.2,3,372963.0
199.25,3,2004,4469.38,7,424689.0
176.1,4,2018,2081.27,4,305050.0
132.61,4,1993,2987.01,5,340825.0
257.24,3,2012,3389.6,8,371643.0
246.89,4,2004,2365.93,1,322195.0
176.87,3,1992,4565.07,1,429366.0
105.04,4,2021,2132.4,7,298547.0
267.8,3,1999,1062.55,9,336256.6726666667
102.28,3,2011,1148.09,4,247759.0
240.74,2,2003,4508.86,8,428703.0
294.05,2,2006,4946.04,7,452962.0
187.53,3,2010,1800.22,2,289319.0
146.99,4,2004,1146.21,5,253963.0
240.97,4,2004,2669.96,9,331668.0
263.43,4,1990,3692.88,9,384279.0
209.29,3,2013,3255.81,3,357320.0
293.41,3,2001,4779.99,3,336256.6726666667
110.33,3,1999,4180.0,2,396500.0
200.96,3,2020,4410.37,7,421095.0
243.69,2,2000,2937.5,6,336256.6726666667
272.53,3,2005,1972.74,5,304897.0
135.85,4,1998,3657.81,7,377310.0
260.0,2,2003,2475.74,4,325168.0
210.54,4,2008,1794.89,5,290643.0
179.31,3,2020,1185.22,9,253949.0
126.34,2,1998,2875.43,9,329992.0
273.06,3,2015,3174.14,4,364524.0
131.45,2,1997,3059.54,6,346140.0
161.96,4,2013,1024.47,2,245215.0
158.01,3,1997,3064.94,3,345543.0
274.28,3,2008,1257.86,9,267993.0
234.54,2,2019,3486.71,6,374514.0
259.34,2,2011,2432.23,8,328209.0
150.09,3,1998,4319.55,5,411281.0
224.97,2,1993,4002.2,2,405251.0
214.35,3,1997,3759.72,7,386726.0
266.57,2,1990,3653.32,6,386957.0
281.22,4,2017,3022.2,2,358101.0
102.43,2,1995,775.01,6,227140.0
234.8,4,2000,3449.7,8,368447.0
110.37,2,1994,2601.15,1,321322.0
209.77,2,2013,2613.0,4,337444.0
157.53,3,2007,2205.6,1,308071.0
161.36,2,2009,4680.82,2,435088.0
170.59,2,2017,1622.53,1,280090.0
224.26,4,2002,1924.68,6,296721.0
166.81,2,1994,4833.68,6,438752.0
246.54,3,2019,4145.69,1,413778.0
180.91,4,1990,563.39,4,219829.0
113.67,3,2011,4577.48,4,421364.0
256.75,3,2007,1519.91,8,279773.0
157.15,3,1994,3676.7,6,382756.0
186.55,3,2020,2988.83,2,348533.0
237.09,4,1995,2915.65,5,340170.0
166.49,2,2016,3730.65,4,383866.0
111.32,3,2014,1432.32,4,256494.0
174.78,4,2018,1215.61,8,261833.0
288.89,3,2017,3433.61,5,376592.0
228.35,2,2005,1807.61,3,336256.6726666667
234.3,4,2001,4882.78,4,443533.0
226.46,4,2009,2531.8,1,325080.0
139.8,2,2007,1002.19,6,242994.0
183.67,4,2012,3586.17,4,374317.0
250.19,2,2016,1877.72,6,296631.0
120.27,4,2006,1168.64,2,245349.0
155.57,4,2010,2402.71,5,314412.0
155.26,2,2020,4839.0,9,441631.0
186.4,2,1992,2351.44,8,313272.0
296.07,4,2006,2063.0,3,312439.0
113.5,4,2015,2500.29,1,312491.0
203.74,2,2012,554.52,3,228622.0
135.87,2,1995,1098.96,8,250979.0
294.14,4,2017,4323.54,3,428135.0
122.66,4,1997,4901.15,5,437209.0
180.72,4,1997,1210.74,2,259176.0
247.58,2,2008,2909.83,1,344492.0
240.91,4,2018,4848.5,5,336256.6726666667
184.55,3,2012,1204.62,5,255455.0
169.3,2,2021,1338.39,6,264472.0
179.52,4,1999,4670.67,2,428546.0
152.86,2,2016,3675.59,9,380877.0
141.07,3,1990,1183.85,2,259280.0
196.61,2,2018,2270.72,2,314106.0
153.71,4,1992,753.21,5,236039.0
157.49,3,2020,2447.02,9,314506.0
231.35,3,2000,4000.56,4,401080.0
293.71,4,2011,2992.87,6,357848.0
220.73,4,2007,3413.49,2,371495.0
115.4,4,1995,1970.69,4,294830.0
115.12,2,1992,1226.28,9,249763.0
290.28,2,1994,559.03,2,336256.6726666667
159.46,2,1998,4195.91,1,397021.0
118.41,4,2017,3364.95,4,361438.0
219.81,4,2008,1531.95,4,278798.0
224.73,2,2017,2382.95,1,320136.0
229.7,3,2016,4106.49,4,408308.0
153.48,2,2002,2924.15,3,338747.0
103.02,3,2010,1850.72,2,336256.6726666667
293.0,4,2016,1702.33,4,289741.0
150.18,4,1995,1479.26,8,336256.6726666667
235.21,2,2000,4206.78,7,336256.6726666667
241.33,2,2006,3118.37,9,354523.0
222.0,4,1996,3691.21,8,382670.0
162.58,2,2019,4370.54,1,413091.0
154.22,4,2010,4940.88,2,442199.0
219.53,4,1990,1622.68,2,277300.0
273.22,3,2014,1314.06,8,268736.0
289.35,2,2021,2578.99,4,334378.0
121.18,4,1997,657.82,9,336256.6726666667
130.97,2,1994,4062.73,2,391388.0
288.95,3,2019,4476.92,4,429545.0
247.31,3,1997,3587.18,1,336256.6726666667
276.6,2,2008,1705.98,3,288469.0
140.53,2,2019,1054.2,6,242866.0
217.52,4,2004,2219.65,9,311288.0
240.23,3,2016,4250.01,1,412603.0
236.02,3,2002,2065.23,5,296832.0
181.63,3,2003,654.15,2,230156.0
103.08,2,2019,1734.26,7,279901.0
216.59,4,2002,4954.76,4,447824.0
150.62,2,2005,3545.01,5,374576.0
190.05,2,1996,4553.85,8,427159.0
291.52,2,2016,3986.89,2,403947.0
179.81,4,2004,2928.67,3,349455.0
267.96,2,2017,1169.1,5,264655.0
137.71,3,1996,2068.9,4,297447.0
234.49,3,2009,3126.83,5,355360.0
295.4,3,2021,4417.85,3,424116.0
120.38,4,2021,1709.04,9,274706.0
101.66,2,2015,1045.52,8,245376.0
186.72,4,2009,3014.75,6,353714.0
118.53,2,2007,1294.26,1,256767.0
249.68,3,2004,3246.63,4,365725.0
282.91,2,2011,1685.85,7,293636.0
186.8,2,2011,1539.33,5,336256.6726666667
151.74,2,2010,2296.31,4,304906.0
186.88,4,1991,3169.36,9,360641.0
244.69,2,2007,2953.93,8,349447.0
101.81,2,2012,1601.31,3,273300.0
217.89,2,2002,4510.03,6,422479.0
222.66,4,1998,994.47,4,253363.0
227.54,4,1996,677.6,7,230628.0
148.4,4,1990,3212.18,1,357359.0
242.81,2,1991,1055.33,1,336256.6726666667
118.28,3,1993,2772.01,6,336256.6726666667
139.85,3,2003,4782.98,7,436317.0
275.49,3,2021,3643.61,9,385622.0
247.74,2,1991,3278.55,7,369833.0
102.75,3,2003,3086.62,9,344867.0
149.68,3,2009,1307.93,9,256224.0
142.88,3,2014,2446.92,8,313411.0
154.16,2,1997,2041.36,7,308071.0
149.51,3,2017,4788.83,3,440934.0
112.51,3,2010,1590.44,3,269851.0
191.79,2,2012,2621.82,5,330546.0
246.55,4,2021,4721.36,7,336256.6726666667
221.35,3,1997,4051.31,7,399126.0
234.57,4,2020,4840.32,1,446427.0
116.23,3,2005,3237.49,8,356182.0
290.3,2,2016,2002.04,1,308195.0
267.7,4,2007,4219.92,4,420122.0
261.02,4,2004,1811.55,2,295167.0
264.6,4,2016,1241.48,5,336256.6726666667
286.54,4,2006,3678.3,6,391333.0
208.85,3,1991,3375.3,4,363085.0
140.06,3,2020,4455.27,4,419471.0
223.36,4,1992,4828.66,7,445851.0
248.58,3,2006,4357.39,4,420513.0
247.58,4,2003,770.1,2,336256.6726666667
204.29,4,2003,3490.31,4,376206.0
113.69,2,1990,4031.3,7,392887.0
174.22,4,2018,4918.68,1,443655.0
284.15,3,1993,2185.98,4,315645.0
216.89,4,2022,1264.47,6,336256.6726666667
207.67,2,2006,4338.2,8,417294.0
153.77,3,2017,1928.6,8,290210.0
173.69,2,2015,3191.91,9,351622.0
279.07,2,1997,2254.53,5,316778.0
233.29,4,2007,2310.47,2,320008.0
257.48,2,2020,3796.09,3,393113.0
190.87,2,2016,2126.64,2,307164.0
226.05,3,2005,3618.84,9,377979.0
149.68,2,1999,564.48,6,219110.0
241.09,4,2001,1960.91,1,336256.6726666667
185.52,4,2011,1935.7,3,294858.0
188.51,4,2005,3869.76,7,396760.0
229.86,2,2001,1915.51,7,303776.0
287.26,3,2000,3349.97,5,377060.0
112.8,4,2009,3598.36,3,365086.0
264.95,2,1990,3462.91,7,336256.6726666667
158.48,4,2016,3214.82,5,347158.0
188.78,4,1992,2361.28,6,315910.0
104.38,3,2001,2179.87,3,303737.0
160.21,4,2019,3040.63,6,350337.0
200.53,3,1998,786.66,7,232639.0
111.24,2,1990,4441.19,8,416427.0
198.22,4,1993,4213.92,2,412349.0
285.42,2,2004,2058.73,2,313704.0
121.08,2,2016,3050.69,6,347889.0
252.89,2,1997,4695.02,8,436403.0
181.93,4,2012,1722.37,5,278037.0
231.03,3,2004,3841.05,1,396853.0
152.05,4,2016,872.29,1,240699.0
131.9,2,2020,2855.17,9,336256.6726666667
132.09,3,1997,4477.86,4,413253.0
114.1,2,2019,2982.69,1,337595.0
137.13,3,2007,3273.14,8,359146.0
232.84,4,1993,4584.38,2,336256.6726666667
276.34,3,2011,3719.12,2,390861.0
262.83,4,1992,3631.41,1,336256.6726666667
237.03,2,2004,3138.73,1,355292.0
122.09,3,2022,3348.45,9,362922.0
157.84,2,2003,4116.67,1,398218.0
161.96,3,1990,4906.55,6,443576.0
149.99,4,2015,4078.96,7,336256.6726666667
203.0,3,1997,3683.92,4,336256.6726666667
207.11,3,2005,1109.95,5,260767.0
171.38,4,1999,4176.86,4,405511.0
170.76,4,2015,3811.97,4,385675.0
265.71,4,2017,3966.94,1,401487.0
257.86,3,2001,1539.93,6,278221.0
161.56,2,2009,4565.5,7,425076.0
282.76,3,2003,937.77,7,255788.0
290.56,3,2018,1641.25,8,290372.0
165.35,2,2001,3483.61,7,369464.0
170.88,4,2007,3531.72,6,374730.0
201.13,3,1991,1909.96,8,289711.0
288.22,2,1991,3656.84,3,389896.0
275.26,4,2006,2245.69,9,319432.0
120.51,4,1999,500.79,3,217177.0
178.55,3,2007,1231.73,4,256755.0
210.67,4,2011,4471.78,6,421344.0
200.63,4,2008,1502.12,8,270360.0
138.77,2,1990,1008.1,3,247246.0
271.76,2,2013,3569.9,6,383796.0
235.39,4,2014,2483.18,5,325263.0
267.58,2,2020,4084.66,5,336256.6726666667
271.75,4,2020,4376.5,5,421843.0
249.67,3,1991,4306.95,9,416586.0
187.84,2,2008,1908.54,7,296826.0
222.11,4,2001,2774.96,9,341353.0
132.07,4,1999,3425.64,9,366444.0
234.73,2,2020,1948.92,6,302740.0
135.85,2,2011,684.95,6,234003.0
238.79,3,2012,2730.49,4,339064.0
145.92,4,2012,557.68,8,336256.6726666667
123.51,3,2004,4777.91,2,336256.6726666667
133.06,3,2015,4085.08,5,399310.0
100.4,3,1992,1364.04,1,257151.0
243.75,2,2012,1794.07,2,289729.0
246.48,3,2009,4922.77,1,449575.0
202.99,2,1997,2180.97,6,309321.0
132.27,2,2007,4026.75,2,394854.0
116.71,3,1995,2510.67,4,310809.0
103.83,3,2016,4388.43,5,405171.0
133.15,4,2004,3666.89,7,378368.0
278.17,3,1994,603.1,1,234168.0
148.31,4,1998,1824.75,5,291809.0
170.85,3,1996,3010.97,4,350273.0
121.07,3,2009,4667.78,7,421476.0
144.47,3,1999,959.13,7,244633.0
203.84,3,2015,3205.23,8,364694.0
221.55,4,1993,1859.8,4,291894.0
149.07,4,2013,4501.98,4,419357.0
111.55,3,2003,3943.26,5,386213.0
178.21,3,1990,2163.66,5,300989.0
146.84,4,2006,1251.96,3,261315.0
143.91,2,2013,551.74,5,336256.6726666667
291.97,2,2016,3295.11,5,370089.0
223.26,2,1996,2327.56,8,315634.0
211.38,4,1998,1916.4,7,295966.0
183.16,4,2001,4934.76,8,440323.0
185.79,2,2010,2597.64,5,331508.0
208.18,2,1992,3874.28,2,386913.0
239.29,3,2004,1298.36,8,336256.6726666667
240.43,4,2010,560.55,9,231070.0
134.34,4,1999,2379.03,2,307621.0
200.02,2,2022,3495.49,1,374520.0
182.39,2,1995,2779.69,6,333469.0
274.11,4,1991,4507.1,3,336256.6726666667
226.28,3,2018,2452.91,1,321282.0
206.5,2,2022,1899.51,6,336256.6726666667
123.08,4,1993,4622.22,8,424576.0
221.13,4,1993,2330.61,9,314708.0
123.44,3,2018,1713.42,6,279958.0
167.44,3,2009,939.47,6,243426.0
128.57,2,2012,4069.89,1,398142.0
238.41,2,2007,4212.91,5,414621.0
141.25,2,2014,649.84,3,227182.0
178.37,4,1990,2113.91,7,302273.0
279.13,2,2004,3874.44,9,402357.0
140.86,4,2009,4758.72,6,435165.0
201.56,2,2016,2200.18,5,309639.0
183.85,3,2011,4424.24,7,420652.0
103.62,3,1994,2271.74,9,306220.0
258.55,4,1992,1307.73,5,273787.0
113.81,3,2006,515.51,5,221090.0
194.85,4,2013,1985.81,4,301017.0
212.14,4,2013,2203.14,5,309157.0
225.69,3,1992,4753.03,7,434340.0
237.73,4,1996,1427.32,3,274810.0
150.65,3,2014,2220.04,4,307261.0
102.0,2,1992,613.19,9,218969.0
244.69,2,2004,3935.93,2,395266.0
207.13,3,2018,4618.14,8,435921.0
267.22,3,2018,1570.19,9,285291.0
264.28,3,1999,2430.48,5,322179.0
268.67,3,2021,1049.51,7,257750.0
197.02,2,2012,2555.76,6,322459.0
166.73,4,1998,1100.04,1,252403.0
258.31,4,2003,2855.07,8,352452.0
190.26,2,1993,3805.8,9,387215.0
136.69,4,2009,2990.04,1,342317.0
270.99,2,2017,1603.49,8,285005.0
